X,Y,OBJECTID,CommunityID,CommunityName,Location,Latitude,Longitude,Sq_Mi_Land,Sq_Mi_Water,Section,Township,Range,Meridian,Climate,AsOfDate,IsMostRecent,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-133.070388236,55.59564614,45,{8CE0B6D0-3B5A-4A3B-A0FF-CF88A52A2F48},Big Salt,Big Salt is an unincorporated community within and to the east of the City of Klawock. ,55.5574,-133.0846,,,10,073S,081E,C,"Big Salt falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain year-round.",2018/09/17 08:00:00+00,1,{AA22A061-3EA4-4D8A-AFCA-081F67A86791},,,GIS_OWNER_CDO,2023/09/27 07:14:33+00
-163.778341363,62.9503684960001,46,{DC681D17-42C5-45C8-B477-39645A113EC0},Bill Moore's Slough,"The site is located on the left bank of Apoon Pass, southwest of Kotlik, in the Yukon Delta.",63.0322,-163.5654,,,26,028S,026W,K,"Bill Moore's Slough falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{8DFD1062-887B-465B-BBFA-724140F7B075},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
-145.817946299,66.262969297,47,{6EA0B92C-E267-478F-99A6-DA6EAC948390},Birch Creek,"The village is located along Birch Creek, approximately 26 miles southwest of Fort Yukon.",66.263,-145.8179,,,33,017N,009E,F,"Birch Creek falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. Birch Creek is characterized by seasonal extremes of temperature. Winters are long and harsh, and summers are warm and short. Extended periods of -50 to -60 °F are common in winter. Extreme temperatures have been measured ranging from a low of -71 to a high of 97 °F. Birch Creek is ice-free from mid-June to mid-October.",2018/09/17 08:00:00+00,1,{79650D50-4D6D-42F4-AB9A-1EB912EDA5D2},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
-149.496567739,61.4088042240001,48,{C753E53C-E790-4D8B-9C86-48B540A139F7},Birchwood,"Birchwood is a locality within the Municipality of Anchorage. It is located between Eagle River to the south and Eklutna to the north, and is about 18 miles northeast of downtown Anchorage.",61.4088,-149.4966,,,8,015N,001W,S,"Birchwood falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{DE5BE61A-C6B5-4A49-9FB2-8F981C559A31},,,GIS_OWNER_CDO,2023/09/27 07:14:33+00
-141.108232056,64.0780066180001,49,{43437DA7-7BFD-4A06-844D-01F829F04C91},Boundary,"Boundary is situated on the Alaska Highway, just east of Jack Wade Junction, near the Canadian border.",64.0855,-141.0023,,,25,027N,022E,C,"Boundary falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{37ED53F0-A369-4497-803C-F392C3832EEE},,,GIS_OWNER_CDO,2023/09/27 07:14:33+00
-166.492201505,65.334488047,50,{01088110-F1CF-4DF6-A7C8-446D20A2B257},Brevig Mission,"Brevig Mission is located at the mouth of Shelman Creek on Port Clarence, 5 miles northwest of Teller and 65 miles northwest of Nome.",65.3333,-166.4879,2.6,0.1,9,002S,038W,K,"Brevig Mission falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. Port Clarence is generally ice-free between early June and mid-November.",2018/09/17 08:00:00+00,1,{1694DA99-83F0-4BB8-BDD2-DAB4B4F15E96},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
-157.017271276,58.7273345340001,51,{CBAA2CFE-4E76-4196-AD94-319FF272CF9A},Bristol Bay Borough,"Approximately 500 square miles in area, the Bristol Bay Borough is located in Southwest Alaska, at the upper eastern end of Bristol Bay. The Katmai National Park is adjacent to the borough.",58.75,-156.8334,504.9,382.8,32,016S,045W,S,"Bristol Bay Borough falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. Bristol Bay Borough's climate is characterized by cool, humid, and windy weather. Fog is common during summer months. Extreme temperatures have been recorded ranging from a low of -46 to a high of 88 °F.",2018/09/17 08:00:00+00,1,{74A3A878-E006-436E-BD34-9534CBA02B22},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
-161.129020243,65.9776538350001,52,{2FD931D4-12DB-45C2-834A-4B4559E54BA5},Buckland,"Buckland is located on the west bank of the Buckland River, about 75 miles southeast of Kotzebue.",65.978,-161.1255,1.2,0.2,26,007N,012W,K,"Buckland falls within the arctic climate zone, characterized by seasonal extremes in temperature. Winters are long and harsh, and summers are short but warm. Crosswinds can restrict flying to and from Buckland during the winter.",2018/09/17 08:00:00+00,1,{C9FBF434-DF53-4855-8980-3DBFBCE3B26A},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
-149.011103375,61.6913243340001,53,{2D6814D6-89F0-4625-BF64-3C6A59C5FA97},Buffalo Soapstone,"Buffalo Soapstone is located on Moose Creek Road, directly north of Palmer and Farm Loop, west of the Glenn Highway. It lies west of Moose Creek and Buffalo Creek.",61.6913,-149.0111,,,36,019N,002E,S,"Buffalo Soapstone falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{3E831658-36F9-4B11-B298-FCA07AC43C9B},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
-149.035435491,61.541627771,54,{9A9D4747-657F-4044-BB90-7E45B94AB987},Butte,"Butte is located south of Palmer in the Mat-Su Borough, between mile 9 and mile 16 of the Old Glenn Highway. It lies at the foot of Bodenberg Butte, east of a Matanuska River, 42 miles north of Anchorage.",61.5364,-149.0058,,,25,017N,002E,S,"Butte falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{1BA39A18-AE38-4C28-89F8-8D6BD2233985},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
-161.927820821,65.9126150020001,55,{DDD5F954-2B31-49D1-9B59-06A536708CB0},Candle,Candle is an unincorporated community in the Northwest Arctic Borough. It is situated on the west bank at the confluence of the Kiwalik River and Candle Creek.,65.9126,-161.9278,,,24,006N,016W,K,"Candle falls within the arctic climate zone, characterized by seasonal extremes in temperature. Winters are long and harsh, and summers are short but warm.",2018/09/17 08:00:00+00,1,{50177A43-1A3E-48B8-94EB-94207C74F4A3},,,GIS_OWNER_CDO,2023/09/27 05:45:19+00
-148.895386259,63.392425266,56,{E263C114-3707-494D-84BF-BCBDC754E133},Cantwell,"Cantwell is located on the George Parks Highway at the west end of the Denali Highway, 211 miles north of Anchorage and 28 miles south of Denali (Mount McKinley) Park. Part of the community is located on the Alaska Railroad. The areas known as Kantishna and Carlo Creek are located nearby.",63.3917,-148.9508,,,32,017S,007W,F,"Cantwell falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{3E258A18-0A9F-4DFD-A9E8-DFB6809100E2},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
-142.100819232,67.1475340270001,57,{2B55B7BE-E871-4781-AF5C-7EF7A8816098},Canyon Village,"Canyon Village is platted townsite in the Yukon-Koyukuk census area within ANWR. It is situated on the north bank of the Porcupine River, 118 miles northeast of Fairbanks and ~50mi downriver of the Canadian Border",67.1475,-142.1008,,,19,027N,026E,F,"Canyon Village falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{FDABA6A6-B862-482D-BC3B-8C93307C172A},,,GIS_OWNER_CDO,2023/09/27 06:50:08+00
-166.212602116,68.8801672650001,58,{0293B806-F9C9-4353-BA1F-83ED22564EB0},Cape Lisburne,Cape Lisburne is located at the northwest point of the Lisburne Peninsula on the Chukchi Sea.,68.8802,-166.2126,,,32,006S,060W,U,"Cape Lisburne falls within the arctic climate zone, characterized by seasonal extremes in temperature. Winters are long and harsh, and summers are short but warm.",2018/09/17 08:00:00+00,1,{D0E68EEB-CFE3-41B9-96B7-65272B35A71D},,,GIS_OWNER_CDO,2023/09/27 05:45:19+00
-142.430594365,60.0693367900001,59,{BF09E142-4B49-4FD5-B2E5-63AC8854E528},Cape Yakataga,Cape Yakataga is a locality within the City and Borough of Yakutat.,60.0693,-142.4306,,,25,021S,017E,C,"Cape Yakataga falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain year-round.",2018/09/17 08:00:00+00,1,{516A0CD0-D2CE-4ADB-AA61-467A4CB12E27},,,GIS_OWNER_CDO,2023/09/27 05:45:19+00
-144.821935449,65.5707088940001,60,{5729F5A2-2D55-4611-8C20-838834BEA9AA},Central,Central is located on the Steese Highway about 125 miles northeast of Fairbanks and 28 miles southwest of Circle. Circle Hot Springs is located nearby.,65.5707,-144.822,,,33,009N,014E,F,"Central falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{344573A0-AB10-4DFF-B42C-88B247CB8F22},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
-143.727896198,66.6504009810001,61,{98D5F010-433A-452A-8E40-1DC756B3B809},Chalkyitsik,Chalkyitsik is located on the Black River about 50 miles east of Fort Yukon.,66.6504,-143.7279,,,13,021N,018E,F,"Chalkyitsik falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. The Black River is ice-free from mid-June to mid-October.",2018/09/17 08:00:00+00,1,{D6F143AE-A6A3-4993-9112-649A54CF6340},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
-150.051258797,62.44980587,62,{427130A7-E294-4C77-9945-66799C9AE903},Chase,"Chase is located on the east bank of the Susitna River, 9 air miles north of Talkeetna in the Mat-Su Borough. It lies approximately 125 miles from Anchorage, at mile 236 of the Alaska Railroad. There is no road access.",62.4498,-150.0513,,,8,027N,004W,S,"Chase falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{B9315062-5A8F-4A36-A2D2-3949C035C660},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
-147.479189061,65.1108693780001,63,{02BC7C57-294A-400A-A4A4-7D06347BBF7D},Chatanika,"Chatanika is a small unincorporated community in the Fairbanks North Star Borough. It lies about 20 miles north of the City of Fairbanks on the Steese Highway, near the confluence of the Chatanika River and Cleary Creek.",65.1109,-147.4792,,,2,003N,001E,F,"Chatanika falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{AB7D1FBA-0404-4970-9A61-23A163E2BC05},,,GIS_OWNER_CDO,2023/09/27 05:45:19+00
-164.280340553,60.1580149530001,64,{A446B551-74BE-4F56-B131-523C342C41BA},Chefornak,"Chefornak is located on the south bank of the Kinia River, at its junction with the Keguk River, in the Yukon-Kuskokwim Delta. The village lies within the Clarence Rhode National Wildlife Refuge, established for migratory waterfowl protection. Chefornak is 98 air miles southwest of Bethel and 490 miles southwest of Anchorage.",60.1576,-164.2825,5.7,0.8,19,001N,086W,S,"Chefornak falls within the western transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{88F1BC7A-92C1-4E94-B55F-406D60E00AAA},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
-146.058332044,65.052496379,65,{7DF47FFB-F5ED-4B9D-A9F7-4B2DA1E989D1},Chena Hot Springs,"Chena Hot Springs is an unincorporated community in the Fairbanks North Star Borough. It is about 56 miles northeast of the City of Fairbanks, near the Chena River State Recreation Area.",65.0525,-146.0583,,,26,003N,008E,F,"Chena Hot Springs falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{7F9F9A7B-79F3-4EFA-A51D-EE67852F7199},,,GIS_OWNER_CDO,2023/09/27 05:45:19+00
-147.96915819,64.825866223,66,{ED0D2D29-01A6-4CF8-83BC-B974F9DDF83B},Chena Ridge,Fairbanks North Star Borough,64.8259,-147.9692,,,16,001S,002W,F,"Chena Ridge falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{31336A70-FA90-4C4A-BCCB-BE65C4004159},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
-148.012340385,60.065596322,67,{05CB5D5F-15BA-4574-8F40-04CAFA9B5770},Chenega,"Chenega is located on Evans Island at Crab Bay, 42 miles southeast of Whittier in Prince William Sound. It is 104 air miles southeast of Anchorage and 50 miles east of Seward.",60.0657,-148.0104,,,25,001S,008E,S,"Chenega falls within the gulf coast maritime climate zone, characterized by a rainy atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{F61D4141-C243-4D13-95A5-A14876510E22},,,GIS_OWNER_CDO,2020/05/15 09:15:23+00
-165.590527689,61.5286181760001,68,{8ECE306F-1205-474A-AF5D-5A82326AFDD3},Chevak,"Chevak is located on the north bank of the Niglikfak River, 17 miles east of Hooper Bay in the Yukon-Kuskokwim Delta.",61.531,-165.5859,1.1,0.1,27,017N,090W,S,"Chevak falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. Chevak's location near the Bering Sea renders the area subject to heavy winds and rain. Freeze-up occurs at the end of October, and break-up occurs in June.",2018/09/17 08:00:00+00,1,{CF2A1960-3FC3-4DB3-AE4B-ADCACB13EEF5},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
-148.478812486,61.7962401230001,69,{CF24E3C4-5B20-4D19-BAA0-498A17870CA8},Chickaloon,"The unincorporated community of Chickaloon is located within the Matanuska-Susitna Borough, northeast of the community of Sutton. Its western boundary is in the vicinity of the Kings River (mile 66.4 on the Glenn Highway), and its eastern boundary is in the vicinity of Purinton Creek. The Talkeetna Mountains lie to the northwest, and the Chugach Mountains and Matanuska River lie to the southeast. The Chickaloon River and the Kings River are the two major tributaries to the Matanuska River. There are several lakes within the area: Fish Lake, Drill Lake, Bonnie Lake, Harrison Lake, and Long Lake.",61.7765,-148.4933,,,35,020N,005E,S,"Chickaloon falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{62609128-1147-40C2-BD1E-3354D9696795},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
-141.933648769,64.0726259130001,70,{0C46910A-CF22-422A-A69E-499EC6219D46},Chicken,"Chicken is located at mile 66 of the Taylor Highway, approximately 100 road miles southwest of Eagle. It lies on the right bank of Chicken Creek, one mile north of Mosquito Fork, in the Fortymile River Basin.",64.0733,-141.9361,,,32,027N,018E,C,"Chicken falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{45B38A7D-4E67-4C51-A174-A7E25A2AA39F},,,GIS_OWNER_CDO,2018/09/18 03:39:48+00
