X,Y,OBJECTID,PCECommunity,CommunityName,EntityName,DataYear,Population,ReportedPeriods,ResidentialCustomers,CommunityFacilitiesCustomers,OtherCustomers,ResidentialkWhEligibleforPCE,FacilitieskWhEligibleforPCE,TotalkWhEligibleforPCECredit,TotalkWhSold,TotalDieselFuelUsed,TotalCostOfFuel,AveragePriceOfFuelPerGallon,TotalNonFuelExpenses,YearToDatePCEDisbursements,TotalDieselGeneratedkWh,TotalNonDieselGeneratedkWh,TotalPurchasedkWhs,ResidentialRateBasedOn500kWh,PCERateApplied,EffectiveResidentialRate,Notes,IsMostRecent,CommunityAggRowPos
-262308.612461073,1040822.18417894,110,"Dillingham; Aleknagik PCE",Aleknagik,Nushagak Electric And Telephone Cooperative,2016,2663,12,997,54,471,3861283,667540,4528823,16947095,1236637,3410489,2.76,3729160,1003273,18225200,0,0,0.4207,0.2107,0.21,,,2
-262308.612461073,1040822.18417894,111,"Dillingham; Aleknagik PCE",Aleknagik,Nushagak Electric And Telephone Cooperative,2015,2606,12,936,40,427,3951815,704835,4656650,17490430,1251102,4304960,3.44,3414441,1285375,18667800,0,0,0.4796,0.2789,0.2007,,,2
-262308.612461073,1040822.18417894,112,"Dillingham; Aleknagik PCE",Aleknagik,Nushagak Electric And Telephone Cooperative,2014,2610,12,989,46,446,4007235,737771,4745006,17836650,1253779,4364864,3.48,3422447,1287986,18956000,0,0,0.4425,0.2731,0.1694,,,2
-262308.612461073,1040822.18417894,113,"Dillingham; Aleknagik PCE",Aleknagik,Nushagak Electric And Telephone Cooperative,2013,2603,12,987,48,450,4046111,924763,4970874,18088128,1269686,4899947,3.86,3317347,1456334,19168300,0,0,0.444,0.2942,0.1498,,,2
-262308.612461073,1040822.18417894,114,"Dillingham; Aleknagik PCE",Aleknagik,Nushagak Electric And Telephone Cooperative,2012,2548,12,995,50,449,4065300,963772,5029072,18306307,1301711,3996889,3.07,2798805,1201947,19277850,0,0,0.4526,0.2784,0.1742,,,2
-262308.612461073,1040822.18417894,115,"Dillingham; Aleknagik PCE",Aleknagik,Nushagak Electric And Telephone Cooperative,2011,2493,,1001,54,,4062843,945909,5008752,18115578,1269713,3276337.89,2.58,2707346,959316,19157250,0,0,0.3898,0.1973,0.1925,,,2
-262308.612461073,1040822.18417894,116,"Dillingham; Aleknagik PCE",Aleknagik,Nushagak Electric And Telephone Cooperative,2010,2589,,980,51,,3992162,924976,4917138,17653542,1251004,3427476.58,2.74,2998406,1051570,19139350,0,0,0.3405,0.1868,0.1537,,,2
60176.824355894,1845337.73673645,117,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2023,184,12,74,18,15,216864,136877,353741,602580,55424,406619,7.34,147472,270258,678564,0,0,1.1031,0.764,0.3391,,1,1
60176.824355894,1845337.73673645,118,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2022,173,12,62,18,16,203170,135930,339100,583818,53364,281323,5.27,134140,202413,648000,0,0,1.0152,0.6821,0.3331,,,1
60176.824355894,1845337.73673645,119,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2021,179,12,66,18,15,210569,137386,347955,606306,55004,232745,4.23,132279,152588,675647,0,0,0.8458,0.4785,0.3673,,,1
60176.824355894,1845337.73673645,120,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2020,189,12,67,16,18,195639,128708,324347,558837,54417,265969,4.89,231455,189387,642169,0,0,0.833,0.5201,0.3129,,,1
60176.824355894,1845337.73673645,121,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2019,190,12,67,19,18,189955,115352,305307,526500,49892,234585,4.7,200007,168853,600528,0,0,0.839,0.5132,0.3258,,,1
60176.824355894,1845337.73673645,122,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2018,191,13,66,16,18,194647,89109,283756,512841,49229,207726,4.22,203961,148246,586632,0,0,0.8417,0.5293,0.3124,,,1
60176.824355894,1845337.73673645,123,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2017,195,12,64,16,18,195825,100427,296252,546107,51033,205556,4.03,127702,139048,631296,0,0,0.7451,0.4256,0.3195,,,1
60176.824355894,1845337.73673645,124,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2016,137,12,66,16,19,192324,71674,263998,489609,47522,220411,4.64,144134,132414,574391,0,0,0.7356,0.4246,0.311,,,1
60176.824355894,1845337.73673645,125,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2015,134,12,69,15,19,199995,31694,231689,518357,49968,278041,5.56,139643,174235,601224,0,0,0.8704,0.5621,0.3083,,,1
60176.824355894,1845337.73673645,126,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2014,133,12,68,11,25,197143,26340,223483,635174,55745,333566,5.98,110200,137546,704448,0,0,0.9051,0.6611,0.244,,,1
60176.824355894,1845337.73673645,127,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2013,140,12,69,11,23,212108,29458,241566,625389,57239,347555,6.07,108286,163119,705288,0,0,0.7713,0.5524,0.2189,,,1
60176.824355894,1845337.73673645,128,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2012,142,12,70,10,21,195630,28070,223700,612410,56765,331774,5.84,158986,166362,707446,0,0,0.9838,0.7241,0.2597,,,1
60176.824355894,1845337.73673645,129,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2011,122,,72,11,,219439,32876,252315,620304,56511,274360.65,4.85,89875,141163,705161,0,0,0.8539,0.6537,0.2002,,,1
60176.824355894,1845337.73673645,130,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2010,124,,76,11,,207235,35620,242855,631843,53215,219024.07,4.12,109340,125753,724953,0,0,0.763,0.5667,0.1963,,,1
60176.824355894,1845337.73673645,131,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2006,156,,76,14,,201216,88182,289398,579339,652362,180103.46,3.3986,128229.74,62288.85,652362,,,0.6696,0.3848,0.2848,Includes Alatna data,,1
60176.824355894,1845337.73673645,132,"Allakaket; Alatna PCE",Allakaket,Alaska Power Company,2001,214,,70,17,,184043,135875,319918,520458,46998,93960.36,2,76725.18,100420.54,577096,,,0.4705,0.2368,0.2337,Includes Alatna data.,,1
-168357.796042103,1908076.86269952,133,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2023,255,12,76,12,22,371861,170055,541916,1194032,81961,576935,7.04,275944,347252,1298918,0,0,0.858,0.5953,0.2627,,1,1
-168357.796042103,1908076.86269952,134,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2022,255,12,76,13,22,336170,196808,532978,1297367,104324,425711,4.08,257980,191458,1377921,0,0,0.8398,0.5725,0.2673,,,1
-168357.796042103,1908076.86269952,135,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2021,263,12,77,13,22,334435,189127,523562,1190930,88152,360143,4.09,234819,191657,1268407,0,0,0.6926,0.4227,0.2699,,,1
-168357.796042103,1908076.86269952,136,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2020,287,12,76,15,20,330125,190224,520349,1165052,98354,405319,4.12,245369,198077,1244815,0,0,0.7158,0.4447,0.2711,,,1
-168357.796042103,1908076.86269952,137,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2019,284,12,81,14,17,318959,193598,512557,1170686,92452,361328,3.91,246990,177452,1245551,0,0,0.6179,0.373,0.2449,,,1
-168357.796042103,1908076.86269952,138,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2018,260,12,79,16,19,323425,177204,500629,1150884,91318,290930,3.19,251125,142491,1221249,0,0,0.5351,0.2943,0.2408,,,1
-168357.796042103,1908076.86269952,139,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2017,277,12,85,16,19,341333,203078,544411,1289493,100440,318068,3.17,254492,183684,1353201,0,0,0.5377,0.3191,0.2186,,,1
-168357.796042103,1908076.86269952,140,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2016,274,12,88,16,21,327094,210927,538021,1288391,94586,439911,4.65,366032,228552,1354290,0,0,0.7225,0.4947,0.2278,,,1
-168357.796042103,1908076.86269952,141,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2015,264,12,81,13,19,323064,200513,523577,1227742,92504,494034,5.34,301902,266627,1291780,0,0,0.7173,0.4906,0.2267,,,1
-168357.796042103,1908076.86269952,142,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2014,271,12,81,13,18,309006,204139,513145,1180970,90507,624868,6.9,276510,269058,1249892,0,0,0.7691,0.5588,0.2103,,,1
-168357.796042103,1908076.86269952,143,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2013,276,12,81,12,18,306079,208995,515074,1241635,94692,397743,4.2,340464,221305,1318829,0,0,0.6186,0.423,0.1956,,,1
-168357.796042103,1908076.86269952,144,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2012,258,12,84,11,19,315919,207617,523536,1272152,97721,476466,4.88,323961,236276,1343144,0,0,0.6805,0.4585,0.222,,,1
-168357.796042103,1908076.86269952,145,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2011,261,,80,11,,299482,216811,516293,1237535,94558,376976.14,3.99,314107,195776,1314441,0,0,0.606,0.3961,0.2099,,,1
-168357.796042103,1908076.86269952,146,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2010,259,,84,11,,305980,234652,540632,1201505,89892,337041.41,3.75,304744,212299,1249161,0,0,0.538,0.3222,0.2158,,,1
-168357.796042103,1908076.86269952,147,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2006,274,,85,11,,296299,192062,488361,1238435,1293905,231205.95,2.495,,113323.33,1293905,,,0.4917,0.2955,0.1962,Non-fuel expenses for all AVEC locations are reported with Wales as a total.,,1
-168357.796042103,1908076.86269952,148,Ambler PCE,Ambler,Alaska Village Electric Cooperative,2001,298,,89,10,,320455,154665,475120,1069920,87964,164914.28,1.87,,133559.05,1157793,,,0.473,0.2196,0.2534,Operating expenses for the AVEC communities are reported as a total for the utility in the community of Wales.,,1
94894.1751459759,2021732.21131396,149,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2023,410,12,100,2,60,375964,45326,421290,3535724,294861,1548294,5.25,914420,8430,4149858,0,0,0.35,0.1542,0.1958,Residential PCE Level =  Zero,1,1
94894.1751459759,2021732.21131396,150,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2022,363,12,101,2,61,279356,46521,325877,3710435,325602,1538553,4.73,1015595,2477,4323391,0,0,0.15,0,0.15,Residential PCE Level =  Zero,,1
94894.1751459759,2021732.21131396,151,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2021,365,12,104,2,60,265804,42270,308074,3644116,309539,1588570,5.13,1027343,2261,4178000,0,0,0.15,,0.15,Residential PCE Level = $0.00 Per Eligible kWh,,1
94894.1751459759,2021732.21131396,152,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2020,376,12,102,2,59,260017,47593,307610,3758743,307089,1585136,5.16,1050857,3020,4161999,0,0,0.2028,,0.2028,Residential PCE Level = $0.00 Per Eligible kWh,,1
94894.1751459759,2021732.21131396,153,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2019,393,12,100,2,59,268562,45298,313860,3566570,298683,1339764,4.49,1108055,2803,4015000,0,0,0.15,,0.15,Residential Customer Not Eligible,,1
94894.1751459759,2021732.21131396,154,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2018,393,12,99,2,60,236462,42158,278620,3640397,309615,821456,2.65,1170329,3104,4090298,0,0,0.15,,0.15,Residential customers not eligible,,1
94894.1751459759,2021732.21131396,155,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2017,393,12,98,2,66,256717,48604,305321,3735541,330097,1649609,5,1053561,4394,4391000,0,0,0.2293,,0.2293,Residential customers not eligible,,1
94894.1751459759,2021732.21131396,156,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2016,375,12,98,2,67,0,50563,50563,3559611,306563,1947328,6.35,897766,5054,4058000,0,0,0.15,,0.15,Residential customers not eligible,,1
94894.1751459759,2021732.21131396,157,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2015,358,12,95,2,70,198696,36355,235051,3685167,302889,2114438,6.98,862253,3853,4235000,0,0,0.15,0.0018,0.1482,,,1
94894.1751459759,2021732.21131396,158,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2014,344,12,99,2,72,221205,38809,260014,3694032,296275,2024678,6.83,859302,6144,4121000,0,0,0.15,0.0094,0.1406,,,1
94894.1751459759,2021732.21131396,159,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2013,325,12,96,2,65,210535,40638,251173,3785611,307315,1823942,5.94,839085,5669,4267301,0,0,0.15,0.007,0.143,,,1
94894.1751459759,2021732.21131396,160,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2012,324,12,93,2,66,208791,49543,258334,3536956,291025,1491994,5.13,791920,10793,3996000,0,0,0.15,0.0158,0.1342,,,1
94894.1751459759,2021732.21131396,161,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2011,287,,91,2,,233482,75868,309350,3347869,270230,1334935.69,4.94,683947,13797,3706000,0,0,0.15,0.0061,0.1439,,,1
94894.1751459759,2021732.21131396,162,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2010,284,,90,2,,248668,58181,306849,3620939,293090,1329015.84,4.53,671268,11558,4027451,0,0,0.15,0.0088,0.1412,,,1
94894.1751459759,2021732.21131396,163,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2006,300,,85,2,,287396,74823,362219,3497439,4513013,590521.48,2.11,272732,14864.13,4513013,,,0.15,0.03,0.12,,,1
94894.1751459759,2021732.21131396,164,Anaktuvuk Pass PCE,Anaktuvuk Pass,North Slope Borough,2001,312,,80,4,,289142,176775,465917,2989725,251426,437931.26,1.74,266296,17962.27,3421200,,,0.15,0.0222,0.1278,,,1
-477710.913865003,1374361.95588113,165,"Saint Mary's PCE; Andreafsky PCE",Andreafsky,Alaska Village Electric Cooperative,2022,569,12,174,17,62,727436,420403,1147839,2659328,189563,503252,2.65,528804,247603,3579044,2311815,0,0.4682,0.2195,0.2487,Provides power to Pitkas Point via intertie,1,2
-477710.913865003,1374361.95588113,166,"Saint Mary's PCE; Andreafsky PCE",Andreafsky,Alaska Village Electric Cooperative,2021,555,12,179,17,63,722033,415560,1137593,2591568,237744,546634,2.3,510987,128055,2984165,2076660,0,0.4906,0.2095,0.2811,Provides Power To Pitkas Point Via Intertie,,2
-477710.913865003,1374361.95588113,167,"Saint Mary's PCE; Andreafsky PCE",Andreafsky,Alaska Village Electric Cooperative,2020,566,12,178,17,57,691543,414885,1106428,2719919,160789,465782,2.9,572837,250845,1819158,1747790,0,0.375,0.1209,0.2541,Provides Power To Pitkas Point Via Intertie,,2
-477710.913865003,1374361.95588113,168,"Saint Mary's PCE; Andreafsky PCE",Andreafsky,Alaska Village Electric Cooperative,2019,566,12,183,18,54,664330,418803,1083133,2586601,215266,643995,2.99,545717,327102,2829993,145198,0,0.5745,0.3317,0.2428,,,2
-477710.913865003,1374361.95588113,169,"Saint Mary's PCE; Andreafsky PCE",Andreafsky,Alaska Village Electric Cooperative,2018,587,12,172,18,61,661850,431993,1093843,2597771,227888,567120,2.49,566837,285684,3079112,0,0,0.5126,0.2729,0.2397,,,2
-477710.913865003,1374361.95588113,170,"Saint Mary's PCE; Andreafsky PCE",Andreafsky,Alaska Village Electric Cooperative,2017,561,12,172,19,58,669722,413358,1083080,2598394,244643,570753,2.33,512815,300120,3040980,0,0,0.5029,0.286,0.2169,,,2
-477710.913865003,1374361.95588113,171,"Saint Mary's PCE; Andreafsky PCE",Andreafsky,Alaska Village Electric Cooperative,2016,550,12,169,18,62,642855,411641,1054496,2639893,238175,620221,2.6,749994,320499,3048869,0,0,0.5223,0.3045,0.2178,Provides power to Pitkas Point via intertie,,2
-477710.913865003,1374361.95588113,172,"Saint Mary's PCE; Andreafsky PCE",Andreafsky,Alaska Village Electric Cooperative,2015,544,12,167,17,76,642991,429568,1072559,2604247,239912,878848,3.66,640384,402962,3026510,0,0,0.6002,0.3793,0.2209,Provides power to Pitkas Point via intertie,,2
-477710.913865003,1374361.95588113,173,"Saint Mary's PCE; Andreafsky PCE",Andreafsky,Alaska Village Electric Cooperative,2014,524,12,163,18,69,634437,432381,1066818,2652143,230502,863950,3.75,620967,414241,3043630,0,0,0.6012,0.3993,0.2019,Provides power to Pitkas Point via intertie,,2
-477710.913865003,1374361.95588113,174,"Saint Mary's PCE; Andreafsky PCE",Andreafsky,Alaska Village Electric Cooperative,2013,554,12,182,17,50,642412,471228,1113640,2846325,251812,848878,3.37,780481,402113,3272505,0,0,0.585,0.3911,0.1939,Provides power to Pitkas Point via intertie,,2
-477710.913865003,1374361.95588113,175,"Saint Mary's PCE; Andreafsky PCE",Andreafsky,Alaska Village Electric Cooperative,2012,647,12,184,19,40,654372,435279,1089651,2805462,254624,830911,3.26,657416,366379,3318614,0,0,0.5902,0.3727,0.2175,Provides power to Pitkas Point via intertie,,2
-477710.913865003,1374361.95588113,176,"Saint Mary's PCE; Andreafsky PCE",Andreafsky,Alaska Village Electric Cooperative,2011,693,,184,17,,637524,453502,1091026,2691699,229656,621618.77,2.71,683198,278053,3202657,0,0,0.4799,0.2763,0.2036,Provides power to Pitkas Point via intertie,,2
-477710.913865003,1374361.95588113,177,"Saint Mary's PCE; Andreafsky PCE",Andreafsky,Alaska Village Electric Cooperative,2010,686,,173,17,,626688,430861,1057549,2635894,633476,1929786.46,3.05,668555,374985,8868938,0,0,0.4774,0.2647,0.2127,Provides power to Pitkas Point via intertie,,2
-477710.913865003,1374361.95588113,178,"Saint Mary's PCE; Andreafsky PCE",Andreafsky,Alaska Village Electric Cooperative,2006,676,,199,17,,595224,284328,879552,2555875,3026649,419199.72,1.8475,,191839.71,3026649,,,0.4764,0.2809,0.1955,Includes St. Mary's and Pitka's Point data. Non-fuel expenses for all AVEC locations are reported with Wales as a total.,,2
-477710.913865003,1374361.95588113,179,"Saint Mary's PCE; Andreafsky PCE",Andreafsky,Alaska Village Electric Cooperative,2001,482,,174,18,,549683,265867,815550,2277394,216483,283063.98,1.30755754,,176203.22,2809430,,,0.4102,0.1755,0.2347,Includes St. Mary's data. Operating expenses for the AVEC communities are reported as a total for the utility in the community of Wales.,,2
1144736.49530355,1001399.30409643,180,Angoon PCE,Angoon,Inside Passage Electric Cooperative,2023,360,12,194,7,35,691338,165601,856939,1706121,130993,580015,4.43,747259,349355,1900016,0,0,0.6313,0.3256,0.3057,,1,1
1144736.49530355,1001399.30409643,181,Angoon PCE,Angoon,Inside Passage Electric Cooperative,2022,382,12,192,8,34,600869,195184,796053,1632311,125627,353407,2.81,618135,293955,1831447,0,0,0.6849,0.3979,0.287,,,1
1144736.49530355,1001399.30409643,182,Angoon PCE,Angoon,Inside Passage Electric Cooperative,2021,404,12,200,8,34,613324,169634,782958,1598471,125526,249274,1.99,543565,209942,1804812,0,0,0.6137,0.3236,0.2901,,,1
1144736.49530355,1001399.30409643,183,Angoon PCE,Angoon,Inside Passage Electric Cooperative,2020,410,12,195,8,33,583441,186588,770029,1518280,119701,324598,2.71,536903,268609,1717656,0,0,0.6006,0.3264,0.2742,,,1
1144736.49530355,1001399.30409643,184,Angoon PCE,Angoon,Inside Passage Electric Cooperative,2019,404,12,196,8,33,596805,227406,824211,1525400,124458,351176,2.82,574716,285268,1738849,0,0,0.5979,0.3384,0.2595,,,1
1144736.49530355,1001399.30409643,185,Angoon PCE,Angoon,Inside Passage Electric Cooperative,2018,408,12,193,8,33,616778,221842,838620,1581236,120226,294298,2.45,509474,255108,1792705,0,0,0.5597,0.3071,0.2526,,,1
1144736.49530355,1001399.30409643,186,Angoon PCE,Angoon,Inside Passage Electric Cooperative,2017,426,12,199,8,33,637647,201605,839252,1598233,126487,271940,2.15,512088,237010,1832776,0,0,0.5322,0.2896,0.2426,,,1
1144736.49530355,1001399.30409643,187,Angoon PCE,Angoon,Inside Passage Electric Cooperative,2016,416,12,196,8,32,646158,230281,876439,1587342,126011,322921,2.56,462614,237341,1826961,0,0,0.4695,0.2371,0.2324,,,1
1144736.49530355,1001399.30409643,188,Angoon PCE,Angoon,Inside Passage Electric Cooperative,2015,438,12,200,8,31,640012,238475,878487,1613326,130963,477228,3.64,465707,339194,1842917,0,0,0.5916,0.3686,0.223,,,1
1144736.49530355,1001399.30409643,189,Angoon PCE,Angoon,Inside Passage Electric Cooperative,2014,456,12,196,8,32,645313,207929,853242,1571232,130625,507538,3.89,465862,343660,1797775,0,0,0.6179,0.3989,0.219,,,1
1144736.49530355,1001399.30409643,190,Angoon PCE,Angoon,Inside Passage Electric Cooperative,2013,466,12,199,8,32,675988,214574,890562,1600238,133093,557471,4.19,462609,380598,1823517,0,0,0.6824,0.4561,0.2263,,,1
1144736.49530355,1001399.30409643,191,Angoon PCE,Angoon,Inside Passage Electric Cooperative,2012,459,12,198,8,32,693284,248094,941378,1815648,139419,553914,3.97,461773,397755,2033389,0,0,0.6332,0.4205,0.2127,,,1
1144736.49530355,1001399.30409643,192,Angoon PCE,Angoon,Inside Passage Electric Cooperative,2011,442,,193,8,,657310,226279,883589,1825732,141499,435543.43,3.08,455904,324662,2052011,0,0,0.6026,0.381,0.2216,,,1
1144736.49530355,1001399.30409643,193,Angoon PCE,Angoon,Inside Passage Electric Cooperative,2010,430,,194,7,,599310,207930,807240,1739193,137730,348708.33,2.53,407658,258263,1953750,0,0,0.5608,0.363,0.1978,,,1
1144736.49530355,1001399.30409643,194,Angoon PCE,Angoon,Inside Passage Electric Cooperative,2006,481,,190,7,,622650,167454,790104,1658402,1927857,326030.1,2.1459,,183579.12,1927857,,,0.4177,0.2918,0.1259,Non-fuel expenses for all IPEC locations are reported with Klukwan as a total.,,1
1144736.49530355,1001399.30409643,195,Angoon PCE,Angoon,Tlingit Haida Regional Electric Authority,2001,599,,198,8,,704528,128876,833404,1706095,150530,185742.55,1.23,,178804.25,1964522,,,0.3458,0.159,0.1868,Operating expenses for Tlingit Haida Regional Electric Authority communities are reported as a total for the utility in the community of Klukwan.,,1
-292239.010092156,1301035.34428872,196,Aniak PCE,Aniak,Aniak Light & Power Company,2023,494,12,186,14,56,740812,58466,799278,2063619,189716,677859,3.57,584678,219984,2457400,0,0,1.9341,0.7662,1.1679,,1,1
