X,Y,CommunityName,ReportingPeriod,ReportingYear,GasRetailGal,EntityName,ReportingSeason,ReportingDate,AsOfDate,OBJECTID
-364120.520402744,1024741.77608156,Togiak,Jan,2010,4.95,Togiak Natives Limited,Winter,2010/01/15 09:00:00+00,,1378
-364120.520402744,1024741.77608156,Togiak,Jun,2011,5.78,Togiak Natives Limited,Summer,2011/07/15 08:00:00+00,,1278
-364120.520402744,1024741.77608156,Togiak,Jan,2011,5.21,Togiak Natives Limited,Winter,2011/01/15 09:00:00+00,,1178
-364120.520402744,1024741.77608156,Togiak,Jan,2012,6.49,Togiak Natives Limited,Winter,2012/01/15 09:00:00+00,,1078
218083.07061332,1695656.59737064,Minto,Jan,2012,5.56,North Fork Store,Winter,2012/01/15 09:00:00+00,,1045
218083.07061332,1695656.59737064,Minto,Jan,2011,4.95,North Fork Store,Winter,2011/01/15 09:00:00+00,,1145
218083.07061332,1695656.59737064,Minto,Jun,2010,4.55,North Fork Store,Summer,2010/06/15 08:00:00+00,,1445
218083.07061332,1695656.59737064,Minto,Jan,2010,4.65,North Fork Store,Winter,2010/01/15 09:00:00+00,,1345
218083.07061332,1695656.59737064,Minto,Jun,2011,5.65,North Fork Store,Summer,2011/07/15 08:00:00+00,,1245
-431919.643857906,1649447.6365716,Golovin,Jan,2010,4.9,Golovin Public Utilities,Winter,2010/01/15 09:00:00+00,,1319
-431919.643857906,1649447.6365716,Golovin,Jun,2011,4.6,Golovin Public Utilities,Summer,2011/07/15 08:00:00+00,,1219
-431919.643857906,1649447.6365716,Golovin,Jan,2011,4.6,Golovin Public Utilities,Winter,2011/01/15 09:00:00+00,,1119
-431919.643857906,1649447.6365716,Golovin,Jan,2012,5,Golovin Public Utilities,Winter,2012/01/15 09:00:00+00,,1019
-431919.643857906,1649447.6365716,Golovin,Jun,2010,4.9,Golovin Public Utilities,Summer,2010/06/15 08:00:00+00,,1419
-316464.020166387,1423712.40568258,Anvik,Feb,2009,5.5,Deloyges Inc.,Winter,2009/02/15 09:00:00+00,,1496
-316464.020166387,1423712.40568258,Anvik,Jun,2010,5,Deloyges Inc.,Summer,2010/06/15 08:00:00+00,,1396
-316464.020166387,1423712.40568258,Anvik,Jan,2010,5,Deloyges Inc.,Winter,2010/01/15 09:00:00+00,,1296
-316464.020166387,1423712.40568258,Anvik,Jun,2011,5.5,Deloyges Inc.,Summer,2011/07/15 08:00:00+00,,1196
-316464.020166387,1423712.40568258,Anvik,Jan,2011,5,Deloyges Inc.,Winter,2011/01/15 09:00:00+00,,1096
-574543.17179758,1754008.50735403,Teller,Jan,2010,4.43,Teller Native Fuel Business,Winter,2010/01/15 09:00:00+00,,1376
-574543.17179758,1754008.50735403,Teller,Jun,2011,5.35,Teller Native Fuel Business,Summer,2011/07/15 08:00:00+00,,1276
-574543.17179758,1754008.50735403,Teller,Jan,2011,5.19,Teller Native Fuel Business,Winter,2011/01/15 09:00:00+00,,1176
-574543.17179758,1754008.50735403,Teller,Jan,2012,6.23,Teller Native Fuel Business,Winter,2012/01/15 09:00:00+00,,1076
-574543.17179758,1754008.50735403,Teller,Jun,2010,5.4,Teller Native Fuel Business,Summer,2010/06/15 08:00:00+00,,1476
-509341.421585239,1133719.63178881,Kwigillingok,Jan,2012,6.6,KWIK Marina Inc.,Winter,2012/01/15 09:00:00+00,,1041
-509341.421585239,1133719.63178881,Kwigillingok,Jun,2010,5.25,KWIK Marina Inc.,Summer,2010/06/15 08:00:00+00,,1441
-509341.421585239,1133719.63178881,Kwigillingok,Jan,2010,5.25,KWIK Marina Inc.,Winter,2010/01/15 09:00:00+00,,1341
-509341.421585239,1133719.63178881,Kwigillingok,Jun,2011,5.4,KWIK Marina Inc.,Summer,2011/07/15 08:00:00+00,,1241
-509341.421585239,1133719.63178881,Kwigillingok,Jan,2011,5.4,KWIK Marina Inc.,Winter,2011/01/15 09:00:00+00,,1141
-456125.054896778,1241722.08129476,Nunapitchuk,Jun,2010,,Nunapitchuk Ltd.,Summer,2010/06/15 08:00:00+00,,1454
-456125.054896778,1241722.08129476,Nunapitchuk,Jan,2010,5.51,Nunapitchuk Ltd.,Winter,2010/01/15 09:00:00+00,,1354
-456125.054896778,1241722.08129476,Nunapitchuk,Jun,2011,6.44,Nunapitchuk Ltd.,Summer,2011/07/15 08:00:00+00,,1254
-456125.054896778,1241722.08129476,Nunapitchuk,Jan,2011,5.92,Nunapitchuk Ltd.,Winter,2011/01/15 09:00:00+00,,1154
-456125.054896778,1241722.08129476,Nunapitchuk,Jan,2012,6,Nunapitchuk Ltd.,Winter,2012/01/15 09:00:00+00,,1054
-526202.60112902,2093518.87211088,Point Hope,Jun,2010,4.83,Tigara Corporation,Summer,2010/06/15 08:00:00+00,,1461
-526202.60112902,2093518.87211088,Point Hope,Jan,2010,5.95,Tigara Corporation,Winter,2010/01/15 09:00:00+00,,1361
-526202.60112902,2093518.87211088,Point Hope,Jun,2011,4.99,Tigara Corporation,Summer,2011/07/15 08:00:00+00,,1261
-526202.60112902,2093518.87211088,Point Hope,Jan,2011,4.83,Tigara Corporation,Winter,2011/01/15 09:00:00+00,,1161
-526202.60112902,2093518.87211088,Point Hope,Jan,2012,5.5,Tigara Corporation,Winter,2012/01/15 09:00:00+00,,1061
231980.126647679,1606209.55215741,Anderson,Feb,2009,2.76,Nenana Heating,Winter,2009/02/15 09:00:00+00,,1494
231980.126647679,1606209.55215741,Anderson,Jun,2010,3.71,Nenana Heating,Summer,2010/06/15 08:00:00+00,,1394
231980.126647679,1606209.55215741,Anderson,Jan,2010,3.48,Nenana Heating,Winter,2010/01/15 09:00:00+00,,1294
231980.126647679,1606209.55215741,Anderson,Jun,2011,4.45,Nenana Heating,Summer,2011/07/15 08:00:00+00,,1194
231980.126647679,1606209.55215741,Anderson,Jan,2011,3.7,Nenana Heating,Winter,2011/01/15 09:00:00+00,,1094
604270.153138677,1705897.93684688,Eagle,Jun,2010,4.5,Telegraph Hill Services,Summer,2010/06/15 08:00:00+00,,1413
604270.153138677,1705897.93684688,Eagle,Jan,2010,5,Telegraph Hill Services,Winter,2010/01/15 09:00:00+00,,1313
604270.153138677,1705897.93684688,Eagle,Jun,2011,4.6,Telegraph Hill Services,Summer,2011/07/15 08:00:00+00,,1213
604270.153138677,1705897.93684688,Eagle,Jan,2011,4.6,Telegraph Hill Services,Winter,2011/01/15 09:00:00+00,,1113
604270.153138677,1705897.93684688,Eagle,Jan,2012,5,Eagle Trading,Winter,2012/01/15 09:00:00+00,,1013
1050532.36181576,1080255.03184299,Gustavus,Jan,2012,4.91,Gustavus Dray ,Winter,2012/01/15 09:00:00+00,,1022
1050532.36181576,1080255.03184299,Gustavus,Jun,2010,3.58,Gustavus Dray ,Summer,2010/06/15 08:00:00+00,,1422
1050532.36181576,1080255.03184299,Gustavus,Jan,2010,3.75,Gustavus Dray ,Winter,2010/01/15 09:00:00+00,,1322
1050532.36181576,1080255.03184299,Gustavus,Jun,2011,4.65,Gustavus Dray ,Summer,2011/07/15 08:00:00+00,,1222
1050532.36181576,1080255.03184299,Gustavus,Jan,2011,3.87,Gustavus Dray ,Winter,2011/01/15 09:00:00+00,,1122
-80396.1108252345,1443158.11815246,McGrath,Jun,2010,8.48,Crowley Fuel,Summer,2010/06/15 08:00:00+00,,1444
-80396.1108252345,1443158.11815246,McGrath,Jan,2010,5.97,Crowley Fuel,Winter,2010/01/15 09:00:00+00,,1344
-80396.1108252345,1443158.11815246,McGrath,Jun,2011,6.09,Crowley Fuel,Summer,2011/07/15 08:00:00+00,,1244
-80396.1108252345,1443158.11815246,McGrath,Jan,2011,6.09,Crowley Fuel,Winter,2011/01/15 09:00:00+00,,1144
-80396.1108252345,1443158.11815246,McGrath,Jan,2012,7.15,Crowley Fuel,Winter,2012/01/15 09:00:00+00,,1044
-475945.642041781,1181762.44420864,Tuntutuliak,Jun,2010,5.04,Qinarmiut Corporation,Summer,2010/06/15 08:00:00+00,,1480
-475945.642041781,1181762.44420864,Tuntutuliak,Jan,2010,5.04,Qinarmiut Corporation,Winter,2010/01/15 09:00:00+00,,1380
-475945.642041781,1181762.44420864,Tuntutuliak,Jun,2011,6.35,Qinarmiut Corporation,Summer,2011/07/15 08:00:00+00,,1280
-475945.642041781,1181762.44420864,Tuntutuliak,Jan,2011,6,Qinarmiut Corporation,Winter,2011/01/15 09:00:00+00,,1180
-475945.642041781,1181762.44420864,Tuntutuliak,Jan,2012,7,Qinarmiut Corporation,Winter,2012/01/15 09:00:00+00,,1080
66076.0433834472,874380.056336525,Port Lions,Jan,2012,4.9,Kizhuyak Oil Sales,Winter,2012/01/15 09:00:00+00,,1062
66076.0433834472,874380.056336525,Port Lions,Jun,2010,4.3,Kizhuyak Oil Sales,Summer,2010/06/15 08:00:00+00,,1462
66076.0433834472,874380.056336525,Port Lions,Jan,2010,4.3,Kizhuyak Oil Sales,Winter,2010/01/15 09:00:00+00,,1362
66076.0433834472,874380.056336525,Port Lions,Jan,2011,4.05,Kizhuyak Oil Sales,Winter,2011/01/15 09:00:00+00,,1162
66076.0433834472,874380.056336525,Port Lions,Jun,2011,4.8,Kizhuyak Oil Sales,Summer,2011/07/15 08:00:00+00,,1262
138629.431092521,1075412.72159425,Homer,Jun,2010,3.71,Home Run Oil,Summer,2010/06/15 08:00:00+00,,1425
138629.431092521,1075412.72159425,Homer,Jan,2010,3.51,Home Run Oil,Winter,2010/01/15 09:00:00+00,,1325
138629.431092521,1075412.72159425,Homer,Jun,2011,4.22,Home Run Oil,Summer,2011/07/15 08:00:00+00,,1225
138629.431092521,1075412.72159425,Homer,Jan,2011,4.13,Home Run Oil,Winter,2011/01/15 09:00:00+00,,1125
138629.431092521,1075412.72159425,Homer,Jan,2012,4.14,Home Run Oil,Winter,2012/01/15 09:00:00+00,,1025
-334222.042316608,1300232.52489235,Upper Kalskag,Jan,2010,5.25,City of Upper Kalskag,Winter,2010/01/15 09:00:00+00,,1383
-334222.042316608,1300232.52489235,Upper Kalskag,Jun,2011,,City of Upper Kalskag,Summer,2011/07/15 08:00:00+00,,1283
-334222.042316608,1300232.52489235,Upper Kalskag,Jan,2011,5.5,City of Upper Kalskag,Winter,2011/01/15 09:00:00+00,,1183
-334222.042316608,1300232.52489235,Upper Kalskag,Jan,2012,6.5,City of Upper Kalskag,Winter,2012/01/15 09:00:00+00,,1083
-334222.042316608,1300232.52489235,Upper Kalskag,Jun,2010,5.5,City of Upper Kalskag,Summer,2010/06/15 08:00:00+00,,1483
-446969.846134871,1236061.98697927,Atmautluak,Feb,2009,5.92,Atmautluak Limited,Winter,2009/02/15 09:00:00+00,,1499
-446969.846134871,1236061.98697927,Atmautluak,Jun,2010,5.47,Atmautluak Limited,Summer,2010/06/15 08:00:00+00,,1399
-446969.846134871,1236061.98697927,Atmautluak,Jan,2010,5.45,Atmautluak Limited,Winter,2010/01/15 09:00:00+00,,1299
-446969.846134871,1236061.98697927,Atmautluak,Jun,2011,6.88,Atmautluak Limited,Summer,2011/07/15 08:00:00+00,,1199
-446969.846134871,1236061.98697927,Atmautluak,Jan,2011,5.67,Atmautluak Limited,Winter,2011/01/15 09:00:00+00,,1099
449342.259478468,1201051.13508385,Cordova,Jan,2012,4.8,Hovers Mover,Winter,2012/01/15 09:00:00+00,,1008
449342.259478468,1201051.13508385,Cordova,Jun,2010,3.6,Hovers Mover,Summer,2010/06/15 08:00:00+00,,1408
449342.259478468,1201051.13508385,Cordova,Jan,2010,3.88,Hovers Mover,Winter,2010/01/15 09:00:00+00,,1308
449342.259478468,1201051.13508385,Cordova,Jun,2011,4.76,Hovers Mover,Summer,2011/07/15 08:00:00+00,,1208
449342.259478468,1201051.13508385,Cordova,Jan,2011,4.2,Hovers Mover,Winter,2011/01/15 09:00:00+00,,1108
1128714.87957736,1089944.96465042,Juneau,Jun,2010,3.25,Fred Meyer,Summer,2010/06/15 08:00:00+00,,1430
1128714.87957736,1089944.96465042,Juneau,Jan,2010,2.96,Gas n Go,Winter,2010/01/15 09:00:00+00,,1330
1128714.87957736,1089944.96465042,Juneau,Jun,2011,4.31,Gas n Go,Summer,2011/07/15 08:00:00+00,,1230
1128714.87957736,1089944.96465042,Juneau,Jan,2011,3.43,Gas n Go,Winter,2011/01/15 09:00:00+00,,1130
1128714.87957736,1089944.96465042,Juneau,Jan,2012,4,Gas n Go,Winter,2012/01/15 09:00:00+00,,1030
1296030.65760968,812250.477347349,Craig,Jun,2010,3.41,Petro Marine,Summer,2010/06/15 08:00:00+00,,1409
1296030.65760968,812250.477347349,Craig,Jan,2010,3.26,Petro Marine,Winter,2010/01/15 09:00:00+00,,1309
1296030.65760968,812250.477347349,Craig,Jun,2011,4.13,Petro Marine,Summer,2011/07/15 08:00:00+00,,1209
1296030.65760968,812250.477347349,Craig,Jan,2011,3.64,Petro Marine,Winter,2011/01/15 09:00:00+00,,1109
1296030.65760968,812250.477347349,Craig,Jan,2012,4.36,Petro Marine,Winter,2012/01/15 09:00:00+00,,1009
-384325.307776448,1333013.66724658,Russian Mission,Jun,2010,5.99,Russian Mission Corporation,Summer,2010/06/15 08:00:00+00,,1465
-384325.307776448,1333013.66724658,Russian Mission,Jan,2010,5.99,Russian Mission Corporation,Winter,2010/01/15 09:00:00+00,,1365
-384325.307776448,1333013.66724658,Russian Mission,Jan,2011,5.65,Russian Mission Corporation,Winter,2011/01/15 09:00:00+00,,1165
-384325.307776448,1333013.66724658,Russian Mission,Jun,2011,6.2,Russian Mission Corporation,Summer,2011/07/15 08:00:00+00,,1265
-384325.307776448,1333013.66724658,Russian Mission,Jan,2012,6.2,Russian Mission Corporation,Winter,2012/01/15 09:00:00+00,,1065
1198537.96643152,956568.247197351,Kake,Jun,2011,5.84,Kake Tribal Fuel,Summer,2011/07/15 08:00:00+00,,1231
1198537.96643152,956568.247197351,Kake,Jan,2011,4.97,Kake Tribal Fuel,Winter,2011/01/15 09:00:00+00,,1131
1198537.96643152,956568.247197351,Kake,Jan,2012,5.96,Kake Tribal Fuel,Winter,2012/01/15 09:00:00+00,,1031
1198537.96643152,956568.247197351,Kake,Jun,2010,4.59,Kake Tribal Fuel,Summer,2010/06/15 08:00:00+00,,1431
1198537.96643152,956568.247197351,Kake,Jan,2010,4.61,Kake Tribal Fuel,Winter,2010/01/15 09:00:00+00,,1331
43179.509619964,801115.998141873,Old Harbor,Jan,2011,4.89,City of Old Harbor,Winter,2011/01/15 09:00:00+00,,1155
43179.509619964,801115.998141873,Old Harbor,Jan,2012,,City of Old Harbor,Winter,2012/01/15 09:00:00+00,,1055
43179.509619964,801115.998141873,Old Harbor,Jun,2010,,City of Old Harbor,Summer,2010/06/15 08:00:00+00,,1455
43179.509619964,801115.998141873,Old Harbor,Jan,2010,4.75,City of Old Harbor,Winter,2010/01/15 09:00:00+00,,1355
43179.509619964,801115.998141873,Old Harbor,Jun,2011,,City of Old Harbor,Summer,2011/07/15 08:00:00+00,,1255
-338182.669797935,1681583.81082618,Koyuk,Jun,2010,4.13,Koyuk Native Corporation,Summer,2010/06/15 08:00:00+00,,1440
-338182.669797935,1681583.81082618,Koyuk,Jan,2010,4.49,Koyuk Native Corporation,Winter,2010/01/15 09:00:00+00,,1340
-338182.669797935,1681583.81082618,Koyuk,Jun,2011,5.69,Koyuk Native Corporation,Summer,2011/07/15 08:00:00+00,,1240
-338182.669797935,1681583.81082618,Koyuk,Jan,2011,5.69,Koyuk Native Corporation,Winter,2011/01/15 09:00:00+00,,1140
-338182.669797935,1681583.81082618,Koyuk,Jan,2012,6.13,Koyuk Native Corporation,Winter,2012/01/15 09:00:00+00,,1040
-411466.861134354,612219.93928279,Sand Point,Jun,2010,3.89,Trident Seafoods,Summer,2010/06/15 08:00:00+00,,1468
-411466.861134354,612219.93928279,Sand Point,Jan,2010,3.55,Trident Seafoods,Winter,2010/01/15 09:00:00+00,,1368
-411466.861134354,612219.93928279,Sand Point,Jun,2011,4.41,Trident Seafoods,Summer,2011/07/15 08:00:00+00,,1268
-411466.861134354,612219.93928279,Sand Point,Jan,2011,3.86,Trident Seafoods,Winter,2011/01/15 09:00:00+00,,1168
-411466.861134354,612219.93928279,Sand Point,Jan,2012,4.81,Trident Seafoods,Winter,2012/01/15 09:00:00+00,,1068
-47715.5850566393,1109006.41072581,Nondalton,Jun,2011,7.19,City of Nondalton,Summer,2011/07/15 08:00:00+00,,1250
-47715.5850566393,1109006.41072581,Nondalton,Jan,2011,6.7,City of Nondalton,Winter,2011/01/15 09:00:00+00,,1150
-47715.5850566393,1109006.41072581,Nondalton,Jan,2012,6.6,City of Nondalton,Winter,2012/01/15 09:00:00+00,,1050
-47715.5850566393,1109006.41072581,Nondalton,Jun,2010,6.95,City of Nondalton,Summer,2010/06/15 08:00:00+00,,1450
-47715.5850566393,1109006.41072581,Nondalton,Jan,2010,6.85,City of Nondalton,Winter,2010/01/15 09:00:00+00,,1350
-195453.203694237,1646254.07648895,Nulato,Jan,2012,6,City of Nulato,Winter,2012/01/15 09:00:00+00,,1053
-195453.203694237,1646254.07648895,Nulato,Jun,2010,4.75,City of Nulato,Summer,2010/06/15 08:00:00+00,,1453
-195453.203694237,1646254.07648895,Nulato,Jan,2010,4.75,City of Nulato,Winter,2010/01/15 09:00:00+00,,1353
-195453.203694237,1646254.07648895,Nulato,Jun,2011,6,City of Nulato,Summer,2011/07/15 08:00:00+00,,1253
-195453.203694237,1646254.07648895,Nulato,Jan,2011,4.75,City of Nulato,Winter,2011/01/15 09:00:00+00,,1153
1261271.08419403,957469.206997323,Petersburg,Jun,2010,3.73,Petro Marine,Summer,2010/06/15 08:00:00+00,,1458
1261271.08419403,957469.206997323,Petersburg,Jan,2010,3.03,Petro Marine,Winter,2010/01/15 09:00:00+00,,1358
1261271.08419403,957469.206997323,Petersburg,Jun,2011,4.13,Petro Marine,Summer,2011/07/15 08:00:00+00,,1258
1261271.08419403,957469.206997323,Petersburg,Jan,2011,3.4,Petro Marine,Winter,2011/01/15 09:00:00+00,,1158
1261271.08419403,957469.206997323,Petersburg,Jan,2012,4.36,Petro Marine,Winter,2012/01/15 09:00:00+00,,1058
-604790.129936927,1371265.24459968,Scammon Bay,Jun,2010,5.47,Askinuk Corporation,Summer,2010/06/15 08:00:00+00,,1470
-604790.129936927,1371265.24459968,Scammon Bay,Jan,2010,5.47,Askinuk Corporation,Winter,2010/01/15 09:00:00+00,,1370
-604790.129936927,1371265.24459968,Scammon Bay,Jun,2011,6.29,Askinuk Corporation,Summer,2011/07/15 08:00:00+00,,1270
-604790.129936927,1371265.24459968,Scammon Bay,Jan,2011,5.9,Askinuk Corporation,Winter,2011/01/15 09:00:00+00,,1170
-604790.129936927,1371265.24459968,Scammon Bay,Jan,2012,7.33,Askinuk Corporation,Winter,2012/01/15 09:00:00+00,,1070
1238268.67859453,896185.506006416,Point Baker,Jan,2012,4.95,Point Baker Trading Post,Winter,2012/01/15 09:00:00+00,,1060
1238268.67859453,896185.506006416,Point Baker,Jun,2010,4.1,Point Baker Trading Post,Summer,2010/06/15 08:00:00+00,,1460
1238268.67859453,896185.506006416,Point Baker,Jan,2010,3.85,Point Baker Trading Post,Winter,2010/01/15 09:00:00+00,,1360
1238268.67859453,896185.506006416,Point Baker,Jun,2011,4.95,Point Baker Trading Post,Summer,2011/07/15 08:00:00+00,,1260
1238268.67859453,896185.506006416,Point Baker,Jan,2011,4.1,Point Baker Trading Post,Winter,2011/01/15 09:00:00+00,,1160
-167084.821254186,1306713.95158893,Sleetmute,Jun,2010,6.3,Henry Hill Store,Summer,2010/06/15 08:00:00+00,,1473
-167084.821254186,1306713.95158893,Sleetmute,Jan,2010,6.1,Henry Hill Store,Winter,2010/01/15 09:00:00+00,,1373
-167084.821254186,1306713.95158893,Sleetmute,Jun,2011,7.3,Henry Hill Store,Summer,2011/07/15 08:00:00+00,,1273
-167084.821254186,1306713.95158893,Sleetmute,Jan,2011,6.4,Henry Hill Store,Winter,2011/01/15 09:00:00+00,,1173
-167084.821254186,1306713.95158893,Sleetmute,Jan,2012,7.5,Henry Hill Store,Winter,2012/01/15 09:00:00+00,,1073
-637703.69598663,1341749.41966851,Hooper Bay,Jun,2010,6.66,Crowley Marine,Summer,2010/06/15 08:00:00+00,,1427
-637703.69598663,1341749.41966851,Hooper Bay,Jan,2010,6.66,Crowley Marine,Winter,2010/01/15 09:00:00+00,,1327
-637703.69598663,1341749.41966851,Hooper Bay,Jun,2011,6.61,Crowley Marine,Summer,2011/07/15 08:00:00+00,,1227
-637703.69598663,1341749.41966851,Hooper Bay,Jan,2011,6.61,Crowley Marine,Winter,2011/01/15 09:00:00+00,,1127
-637703.69598663,1341749.41966851,Hooper Bay,Jan,2012,6.98,Crowley Marine,Winter,2012/01/15 09:00:00+00,,1027
-187051.232425995,1055625.0881875,New Stuyahok,Jan,2010,6.57,New Stuyahok Village Corporation,Winter,2010/01/15 09:00:00+00,,1349
-187051.232425995,1055625.0881875,New Stuyahok,Jun,2010,6.75,New Stuyahok Village Corporation,Summer,2010/06/15 08:00:00+00,,1449
-187051.232425995,1055625.0881875,New Stuyahok,Jun,2011,6.05,New Stuyahok Village Corporation,Summer,2011/07/15 08:00:00+00,,1249
-187051.232425995,1055625.0881875,New Stuyahok,Jan,2011,6.73,New Stuyahok Village Corporation,Winter,2011/01/15 09:00:00+00,,1149
-187051.232425995,1055625.0881875,New Stuyahok,Jan,2012,6.73,New Stuyahok Village Corporation,Winter,2012/01/15 09:00:00+00,,1049
90121.6496562936,1691441.77576932,Tanana,Jun,2010,5.83,Tanana Tribal Council,Summer,2010/06/15 08:00:00+00,,1475
90121.6496562936,1691441.77576932,Tanana,Jan,2010,5.69,Tanana Tribal Council,Winter,2010/01/15 09:00:00+00,,1375
90121.6496562936,1691441.77576932,Tanana,Jun,2011,5.87,Tanana Tribal Council,Summer,2011/07/15 08:00:00+00,,1275
90121.6496562936,1691441.77576932,Tanana,Jan,2011,5.71,Tanana Tribal Council,Winter,2011/01/15 09:00:00+00,,1175
90121.6496562936,1691441.77576932,Tanana,Jan,2012,5.89,Tanana Tribal Council,Winter,2012/01/15 09:00:00+00,,1075
-504640.533465355,1383006.48491385,Mountain Village,Jun,2010,5.79,Azachorak Fuel,Summer,2010/06/15 08:00:00+00,,1446
-504640.533465355,1383006.48491385,Mountain Village,Jan,2010,5.79,Azachorak Fuel,Winter,2010/01/15 09:00:00+00,,1346
-504640.533465355,1383006.48491385,Mountain Village,Jun,2011,6.23,Azachorak Fuel,Summer,2011/07/15 08:00:00+00,,1246
-504640.533465355,1383006.48491385,Mountain Village,Jan,2012,7.47,Azachorak Fuel,Winter,2012/01/15 09:00:00+00,,1046
-504640.533465355,1383006.48491385,Mountain Village,Jan,2011,6.23,Azachorak Fuel,Winter,2011/01/15 09:00:00+00,,1146
-398870.645006686,1525392.61226927,Saint Michael,Jan,2011,8,Saint Michael Fuel Company,Winter,2011/01/15 09:00:00+00,,1167
-398870.645006686,1525392.61226927,Saint Michael,Jan,2012,6.15,Saint Michael Fuel Company,Winter,2012/01/15 09:00:00+00,,1067
-398870.645006686,1525392.61226927,Saint Michael,Jun,2010,8,Saint Michael Fuel Company,Summer,2010/06/15 08:00:00+00,,1467
-398870.645006686,1525392.61226927,Saint Michael,Jan,2010,7.8,Saint Michael Fuel Company,Winter,2010/01/15 09:00:00+00,,1367
-398870.645006686,1525392.61226927,Saint Michael,Jun,2011,7.49,Saint Michael Fuel Company,Summer,2011/07/15 08:00:00+00,,1267
-533862.500488994,1465251.0985118,Emmonak,Jun,2008,5.91,Emmonak Corp. Tank Farm,Summer,2008/06/15 08:00:00+00,,1814
-533862.500488994,1465251.0985118,Emmonak,Nov,2007,5.91,Emmonak Corp. Tank Farm,Winter,2007/11/15 09:00:00+00,,1914
-533862.500488994,1465251.0985118,Emmonak,Jun,2009,6.07,Emmonak Corp. Tank Farm,Summer,2009/07/15 08:00:00+00,,1614
-533862.500488994,1465251.0985118,Emmonak,Oct,2008,7.25,Emmonak Corp. Tank Farm,Winter,2008/11/15 09:00:00+00,,1714
-533862.500488994,1465251.0985118,Emmonak,Feb,2009,7.25,Emmonak Corp. Tank Farm,Winter,2009/02/15 09:00:00+00,,1514
-299104.583730028,1371169.35640814,Holy Cross,Nov,2007,5.3,Holy Cross Oil Company,Winter,2007/11/15 09:00:00+00,,1924
-299104.583730028,1371169.35640814,Holy Cross,Jun,2008,5.9,Holy Cross Oil Company,Summer,2008/06/15 08:00:00+00,,1824
-299104.583730028,1371169.35640814,Holy Cross,Oct,2008,7.28,Holy Cross Oil Company,Winter,2008/11/15 09:00:00+00,,1724
-299104.583730028,1371169.35640814,Holy Cross,Jun,2009,7.28,Holy Cross Oil Company,Summer,2009/07/15 08:00:00+00,,1624
-299104.583730028,1371169.35640814,Holy Cross,Feb,2009,7.28,Holy Cross Oil Company,Winter,2009/02/15 09:00:00+00,,1524
