X,Y,OBJECTID,CommunityName,Resource,DataYear,Units,ReportedNo_inUnits,Reported_Lbs,AvgHH_Lbs,EstNo_inUnits,LowerCIAmt,UpperCLAmt,Estimated_Lbs,LowerCI_Lbs,UpperCI_Lbs,PerCapita_Harvest,CI_95Pcnt,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Percent_HH_AttemptingHarvest,Percent_HH_Using,Percent_Harvest,Percent_HH_GiveAway,Percent_HH_Received,Conversion_Units_to_Pounds
-17162487.1875705,7749255.80747254,95,Akhiok,Tanner Crab,2003,,11,17.6,1.6,15,11,27,24,18,43,0.3384615,0.8,,,GIS_OWNER_CDO,2019/04/10 02:49:19+00,{8DB9F6D5-AFBE-4635-9406-864D92692913},18.18,18.18,18.18,9.09,0,
-17162487.1875705,7749255.80747254,96,Akhiok,"Tanner Crab, Bairdi",2003,Ind.,11,17.6,1.6,15,11,27,24,18,43,0.3384615,0.8,,,GIS_OWNER_CDO,2019/04/10 02:49:19+00,{398E9E85-E973-4A27-B8FC-6E252C257C67},18.18,18.18,18.18,9.09,0,1.6
-17162487.1875705,7749255.80747254,97,Akhiok,Octopus,2003,Ind.,36,144,13.09091,49,37,61,196,147,245,2.769231,0.25,,,GIS_OWNER_CDO,2019/04/10 02:49:19+00,{9856DA5F-AC5B-4AA0-81AE-9632A49F3E79},90.91,100,81.82,45.45,36.36,4
-17162487.1875705,7749255.80747254,98,Akhiok,Sea Urchin,2003,Gal.,185,92.5,8.409091,252,185,398,126,92,199,1.778846,0.58,,,GIS_OWNER_CDO,2019/04/10 02:49:19+00,{9DC69ACB-35AB-4EA9-ABA9-24082BD7BEEF},81.82,81.82,81.82,36.36,36.36,0.5
-17162487.1875705,7749255.80747254,99,Akhiok,Fish,2004, ,1416,5206.5,400.5,1742,1416,2155,6408,5206,7927,123.2,0.23,,,GIS_OWNER_CDO,2019/04/10 02:49:19+00,{EEABF891-445B-4FDA-9E7D-A28A92E11B36},100,100,100,100,84.6,
-17162487.1875705,7749255.80747254,100,Akhiok,Salmon,2004, ,1375,5149.1,396.1,1692,1375,2102,6337,5149,7874,121.9,0.24,,,GIS_OWNER_CDO,2019/04/10 02:49:19+00,{C8A24A9A-6FF6-4263-B440-8ECA11FB105F},100,100,100,100,84.6,
-17162487.1875705,7749255.80747254,101,Akhiok,Chum Salmon,2004,Ind.,16,84.8,6.5,19,16,33,104,84,175,2,0.67,,,GIS_OWNER_CDO,2019/04/10 02:49:19+00,{F8BA4FFD-83FE-4879-9816-A6C3EECA6A71},15.4,15.4,15.4,7.7,0,5.3
-17162487.1875705,7749255.80747254,102,Akhiok,Coho Salmon,2004,Ind.,75,431.3,33.2,92,75,118,530,431,678,10.2,0.27,,,GIS_OWNER_CDO,2019/04/10 02:49:19+00,{568A03E5-DD19-426F-B3DD-1A2B09AD0184},69.2,69.2,69.2,53.8,23.1,5.75
-17162487.1875705,7749255.80747254,103,Akhiok,Chinook Salmon,2004,Ind.,1,7.4,0.6,1,1,2,9,7,17,0.2,0.96,,,GIS_OWNER_CDO,2019/04/10 02:49:19+00,{C2D2D6FE-206E-4081-8309-BB5FD9B84F06},7.7,15.4,7.7,0,7.7,7.36
-17162487.1875705,7749255.80747254,104,Akhiok,Pink Salmon,2004,Ind.,339,878,67.5,417,339,537,1080,878,1391,20.8,0.28,,,GIS_OWNER_CDO,2019/04/10 02:49:19+00,{B4EEBB92-D6B4-4564-B29D-188898E453DC},76.9,76.9,76.9,53.8,53.8,2.59
-17162487.1875705,7749255.80747254,105,Akhiok,Sockeye Salmon,2004,Ind.,944,3747.7,288.3,1161,944,1471,4612,3747,5841,88.7,0.26,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{504BE4F6-CCFC-4703-A7F8-F6D6329A7D73},92.3,100,92.3,92.3,76.9,3.97
-17162487.1875705,7749255.80747254,106,Akhiok,Non-Salmon Fish,2004, ,41,57.4,4.4,50,41,75,70,57,105,1.4,0.49,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{3524B9AA-ED66-458C-97E4-A8B7FC9D3A68},46.2,46.2,46.2,23.1,15.4,
-17162487.1875705,7749255.80747254,107,Akhiok,Char,2004, ,41,57.4,4.4,50,41,75,70,57,105,1.4,0.49,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{3228A208-CEBA-4CA4-BAC3-363E6D8B9DB9},46.2,46.2,46.2,23.1,15.4,
-17162487.1875705,7749255.80747254,108,Akhiok,Dolly Varden,2004,Ind.,41,57.4,4.4,50,41,75,70,57,105,1.4,0.49,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{4B83AF20-2C73-43A4-9555-B5F44E174F78},46.2,46.2,46.2,23.1,15.4,1.4
-17162487.1875705,7749255.80747254,109,Akhiok,Grayling,2004,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{C4DEAEED-9AC3-4F6D-8379-988B114A2B44},0,0,0,0,0,0.7
-17162487.1875705,7749255.80747254,110,Akhiok,Trout,2004, ,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{B9C21929-2B9E-483A-91C9-099065A74C26},0,0,0,0,0,
-17162487.1875705,7749255.80747254,111,Akhiok,Rainbow Trout,2004,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{A8E807E9-B2DF-48A1-A39D-448783754A16},0,0,0,0,0,1.4
-17162487.1875705,7749255.80747254,112,Akhiok,Steelhead,2004,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{E2494C41-4566-432C-A9AE-5AEDFEE0372A},0,0,0,0,0,5.53
-17972431.0159371,8606059.10759937,113,Akiachak,Fish,1998,Lbs.,322161.3,322161.3,3977.3,469321,421344,517298,469321,421344,517298,897.39,0.1,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{88015C52-BB69-4E1D-9A69-CF09C09B9159},96.3,98.8,95.1,77.8,74.1,1
-17972431.0159371,8606059.10759937,114,Akiachak,Salmon,1998,Ind.,23640,233043.3,2877.08,34439,30152,38725,339495,299150,379840,649.15,0.12,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{A5BB4F2A-499D-42FF-8061-DCA8ADB5AC9D},87.7,97.5,87.7,59.3,43.2,
-17972431.0159371,8606059.10759937,115,Akiachak,Chum Salmon,1998,Ind.,7280,43680,539.26,10605,8692,12519,63633,52149,75116,121.67,0.18,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{4EADD3BD-FE81-4E0C-94F0-D093088CC09C},85.2,93.8,85.2,44.4,22.2,6
-17972431.0159371,8606059.10759937,116,Akiachak,Coho Salmon,1998,Ind.,3410,20460,252.59,4968,4231,5704,29806,25385,34227,56.99,0.15,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{B1F4B6F9-6BE4-45B9-9453-CA69C042BCBC},77.8,86.4,77.8,35.8,30.9,6
-17972431.0159371,8606059.10759937,117,Akiachak,Chinook Salmon,1998,Ind.,8327,141559,1747.64,12131,10680,13581,206222,181564,230879,394.31,0.12,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{E7DCC6AB-E2C7-4447-9713-73B966E59942},87.7,96.3,87.7,50.6,33.3,17
-17972431.0159371,8606059.10759937,118,Akiachak,Pink Salmon,1998,Ind.,127,368.3,4.55,185,101,269,537,292,781,1.03,0.45,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{918C3816-471A-444D-8DD6-E64A296C187B},16,13.6,12.3,3.7,4.9,2.9
-17972431.0159371,8606059.10759937,119,Akiachak,Sockeye Salmon,1998,Ind.,4496,26976,333.04,6550,5648,7452,39298,33885,44712,75.14,0.14,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{9AF6F67D-3347-4B8E-BEB5-D8FB80748F16},84,92.6,84,39.5,27.2,6
-17972431.0159371,8606059.10759937,120,Akiachak,Unknown Salmon,1998,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{7D96193D-6B16-452A-88F5-4A0A5CC41724},0,0,0,0,0,0
-17972431.0159371,8606059.10759937,121,Akiachak,Non-Salmon Fish,1998,Lbs.,89118,89118,1100.22,129826,113847,145806,129826,113847,145806,248.24,0.12,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{A18FE407-5B1A-49C7-891A-C1D25E994BA7},96.3,98.8,95.1,70.4,72.8,1
-17972431.0159371,8606059.10759937,122,Akiachak,Herring,1998,Gal.,15,90,1.11,22,-2,46,131,-15,277,0.25,1.11,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{EFDAA70C-B964-491B-9AE6-24440E1B7E64},3.7,16,1.2,1.2,16,6
-17972431.0159371,8606059.10759937,123,Akiachak,Herring Roe,1998,Gal.,27,162,2,39,15,64,236,91,381,0.45,0.62,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{FB1C99CD-5149-478F-8F76-1BCF1B98DBC7},9.9,29.6,4.9,2.5,28.4,
-17972431.0159371,8606059.10759937,124,Akiachak,Herring Roe/Unspecified,1998,Gal.,27,162,2,39,15,64,236,91,381,0.45,0.62,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{2850000F-CFBF-442B-89EE-40770E82F1B8},9.9,29.6,4.9,2.5,28.4,6
-17972431.0159371,8606059.10759937,125,Akiachak,Herring Spawn on Kelp,1998,Gal.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{13300493-8573-4C62-A604-3C16202B8533},0,0,0,0,0,0
-17972431.0159371,8606059.10759937,126,Akiachak,Smelt,1998,Gal.,1685,10110,124.81,2455,2111,2798,14728,12667,16789,28.16,0.14,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{7EDAEF50-CDCF-4FB9-A014-E72608E34378},76.5,84,76.5,25.9,24.7,6
-17972431.0159371,8606059.10759937,127,Akiachak,Rainbow Smelt,1998,Gal.,1685,10110,124.81,2455,2111,2798,14728,12667,16789,28.16,0.14,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{B99503AF-3043-4F3E-8FF9-0580CA8C9275},76.5,84,76.5,25.9,24.7,6
-17972431.0159371,8606059.10759937,128,Akiachak,Halibut,1998,Ind.,19,380,4.69,28,7,48,554,140,968,1.06,0.75,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{112AC234-B50D-45E0-8647-87A86B836C88},6.2,13.6,3.7,4.9,12.3,20
-17972431.0159371,8606059.10759937,129,Akiachak,Lamprey,1998,Gal.,20,120,1.48,29,-3,62,175,-20,370,0.33,1.11,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{5FC0752B-C07E-4073-B932-45AC2FE09F7B},1.2,9.9,1.2,1.2,9.9,6
-17972431.0159371,8606059.10759937,130,Akiachak,Stickleback (needlefish),1998,Gal.,25,300,3.7,36,7,66,437,88,786,0.84,0.8,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{737C2423-1A1C-4EDE-9346-A7F4832D67D8},2.5,6.2,2.5,1.2,4.9,6
-17972431.0159371,8606059.10759937,131,Akiachak,Blackfish,1998,Gal.,2034,24408,301.33,2963,2211,3716,35557,26526,44589,67.99,0.25,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{1DE5DD90-0885-4E67-8E6F-578274E65882},64.2,74.1,60.5,34.6,44.4,6
-17972431.0159371,8606059.10759937,132,Akiachak,Burbot,1998,Ind.,3494,15903,196.33,5090,4545,5635,23167,20700,25634,44.3,0.11,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{824A6B83-3AFE-46B3-B2DA-25A6712C46A5},92.6,93.8,91.4,44.4,24.7,4.5
-17972431.0159371,8606059.10759937,133,Akiachak,Char,1998,Ind.,217,325.5,4.02,316,142,490,474,213,735,0.91,0.55,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{A2C3ECBD-2742-4400-BD44-BB9F6F8556F4},17.3,16,16,6.2,2.5,
-17972431.0159371,8606059.10759937,134,Akiachak,Dolly Varden,1998,Ind.,217,325.5,4.02,316,142,490,474,213,735,0.91,0.55,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{7D532B8B-3B8C-4DD4-AB5B-2D81F3B3F21C},17.3,16,16,6.2,1.2,1.5
-17972431.0159371,8606059.10759937,135,Akiachak,Lake Trout,1998,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{FA49C39C-AD09-450F-B629-89EC1D77D109},0,1.2,0,0,1.2,0
-17972431.0159371,8606059.10759937,136,Akiachak,Grayling,1998,Ind.,267,400.5,4.94,389,212,566,583,317,849,1.12,0.46,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{BD961DDF-5EA5-4B3F-95CE-EBA4D3018286},21,21,21,6.2,2.5,1.5
-17972431.0159371,8606059.10759937,137,Akiachak,Pike,1998,Ind.,3020,13590,167.78,4400,3811,4988,19798,17150,22446,37.86,0.13,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{F208D285-D79E-4FCA-8989-744D8D28D671},81.5,82.7,80.2,21,17.3,4.5
-17972431.0159371,8606059.10759937,138,Akiachak,Sheefish,1998,Ind.,141,916.5,11.31,205,149,262,1335,970,1700,2.55,0.27,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{13106BB0-9CA3-405C-A282-D490C384C1C5},34.6,34.6,34.6,3.7,0,6.5
-17972431.0159371,8606059.10759937,139,Akiachak,Trout,1998,Ind.,208,416,5.14,303,173,433,606,346,866,1.16,0.43,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{5FA21961-9827-405A-9166-B9C81617E102},22.2,22.2,22.2,3.7,2.5,2
-17972431.0159371,8606059.10759937,140,Akiachak,Rainbow Trout,1998,Ind.,208,416,5.14,303,173,433,606,346,866,1.16,0.43,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{642AE793-7FB5-4687-9977-CAC440E29289},22.2,22.2,22.2,3.7,2.5,2
-17972431.0159371,8606059.10759937,141,Akiachak,Whitefish,1998,Ind.,8358,21990.5,271.49,12176,10096,14255,32036,26574,37497,61.25,0.17,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{7D01C3E5-756E-4B53-82F5-15B5C1A9AE2F},82.7,88.9,82.7,45.7,37,
-17972431.0159371,8606059.10759937,142,Akiachak,Broad Whitefish,1998,Ind.,2861,11444,141.28,4168,3145,5191,16672,12580,20763,31.88,0.25,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{9F83A425-324F-4F68-B0B9-E6DA7573B918},71.6,76.5,71.6,23.5,25.9,4
-17972431.0159371,8606059.10759937,143,Akiachak,Cisco,1998,Ind.,242,181.5,2.24,353,148,557,264,111,418,0.51,0.58,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{D55EDD30-E83C-46AE-A46B-4EFB5AD5CA7E},7.4,7.4,7.4,3.7,0,0.75
-17972431.0159371,8606059.10759937,144,Akiachak,Humpback Whitefish,1998,Ind.,4965,9930,122.59,7233,5588,8878,14466,11177,17755,27.66,0.23,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{437DED2B-B581-4DD0-83AE-76333062385E},74.1,75.3,71.6,38.3,30.9,2
-17972431.0159371,8606059.10759937,145,Akiachak,Round Whitefish,1998,Ind.,290,435,5.37,422,76,769,634,114,1154,1.21,0.82,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{5782D683-59A2-47B2-8AC3-DD8BC85B25BC},2.5,2.5,2.5,1.2,0,1.5
-17972431.0159371,8606059.10759937,146,Akiachak,Clams,1998,Gal.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{B10A5766-A16B-4A8E-8355-666A6BBF79C2},1.2,3.7,0,1.2,3.7,3
-17972431.0159371,8606059.10759937,147,Akiachak,Unknown Clams,1998,Gal.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{F24771F8-E367-49A3-B0C0-D69B4CA8D10D},1.2,3.7,0,1.2,3.7,3
-17972431.0159371,8606059.10759937,148,Akiachak,Mussels,1998,Gal.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{A5A3803E-1CE9-4F4F-81A8-278154CB7270},0,0,0,0,0,0
-17948041.6926256,8604612.88598838,149,Akiak,Fish,2010,Lbs.,32335.17,133714.3,2122.448,46554,26048,67061,193091,125096,261085,500.667,0.44,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{C03B69D6-CA68-4864-AF32-B0D40A0FBB7B},80.95,96.83,79.37,63.49,66.67,4.135258
-17948041.6926256,8604612.88598838,150,Akiak,Salmon,2010,Ind.,12031,77337.06,1227.572,17533,12701,22365,112606,84440,140771,291.9764,0.28,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{31FF21C3-0969-476A-AAA9-2999C017B43C},73.02,95.24,66.67,50.79,46.03,6.428149
-17948041.6926256,8604612.88598838,151,Akiak,Chum Salmon,2010,Ind.,4214,21423.13,340.0497,6202,3017,9388,31532,15335,47729,81.75983,0.51,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{3F251265-2813-434F-BB35-D67889CCDB1D},52.38,57.14,44.44,25.4,15.87,5.0838
-17948041.6926256,8604612.88598838,152,Akiak,Coho Salmon,2010,Ind.,1010,5340.375,84.76786,1475,1042,1908,7799,5510,10087,20.22155,0.29,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{9CF7591F-B0CF-4EFE-8481-6D483A820289},50.79,63.49,47.62,23.81,25.4,5.2875
-17948041.6926256,8604612.88598838,153,Akiak,Chinook Salmon,2010,Ind.,3601,33990.56,539.5327,5229,4150,6308,49358,39173,59543,127.9807,0.21,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{71F9C2F1-478F-445C-B79C-798C43EDAF6D},63.49,85.71,57.14,44.44,36.51,9.4392
-17948041.6926256,8604612.88598838,154,Akiak,Pink Salmon,2010,Ind.,47,109.98,1.745714,66,25,108,155,58,253,0.4028572,0.63,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{83A9079B-1105-47A1-A9CD-99CBBFA33A5F},6.35,7.94,4.76,3.18,3.18,2.34
-17948041.6926256,8604612.88598838,155,Akiak,Sockeye Salmon,2010,Ind.,2759,13903.71,220.6937,3995,2965,5025,20132,14941,25323,52.20015,0.26,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{0EA99FBE-2EEC-4BB3-8923-DE6BBE2D1202},57.14,68.25,52.38,30.16,19.05,5.0394
-17948041.6926256,8604612.88598838,156,Akiak,Unknown Salmon,2010,Ind.,400,2569.31,40.78269,565,0,1176,3630,0,7551,9.41139,1.08,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{4617591E-FF2D-45DD-8CAD-A0725767C098},1.59,1.59,1.59,0,0,6.423274
-17948041.6926256,8604612.88598838,157,Akiak,Non-Salmon Fish,2010,Lbs.,20304.17,56377.2,894.8762,29021,12988,45055,80485,38728,122242,208.6906,0.55,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{5360CD68-F00C-4562-BB24-A5FFA5DD811B},73.02,82.54,71.43,42.86,46.03,2.776632
-17948041.6926256,8604612.88598838,158,Akiak,Herring,2010,Ind.,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{0AF8C302-D11A-4B3F-8AC3-4F665FD9D05E},0,4.76,0,1.59,4.76,
-17948041.6926256,8604612.88598838,159,Akiak,Smelt,2010,Ind.,610.1667,3661,58.11111,862,387,1337,5172,2324,8020,13.41026,0.55,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{938ED2FD-7FF8-4CB4-A1C4-9E13C06136A6},30.16,33.33,26.98,15.87,6.35,6
-17948041.6926256,8604612.88598838,160,Akiak,Cod,2010,Ind.,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{19023838-6148-4830-B284-258DBE63EF5C},0,1.59,0,1.59,1.59,
-17948041.6926256,8604612.88598838,161,Akiak,Pacific Tom Cod,2010,Ind.,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{1B994F0D-069D-4FBF-A601-D8A04DD23C6B},0,1.59,0,1.59,1.59,
-17948041.6926256,8604612.88598838,162,Akiak,Saffron Cod,2010,Ind.,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{DDFFFE4F-3F74-4BC5-8C47-09AB11B6F14A},0,0,0,0,0,
-17948041.6926256,8604612.88598838,163,Akiak,Halibut,2010,Ind.,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{4E7B61B4-A009-47CA-94CC-7FFC8699F2CC},0,6.35,0,0,6.35,
-17948041.6926256,8604612.88598838,164,Akiak,Lamprey,2010,Ind.,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{D782882F-D6F0-4A55-AFFD-CECEF7BF19AF},0,1.59,0,0,1.59,
-17948041.6926256,8604612.88598838,165,Akiak,Stickleback (needlefish),2010,Ind.,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{A298D5DF-B776-440D-A8F0-7B4CD4E887E5},0,0,0,0,0,
-17948041.6926256,8604612.88598838,166,Akiak,Blackfish,2010,Ind.,312,312,4.952381,447,184,711,447,184,711,1.159872,0.59,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{2B3CE16F-AED5-4506-AE7A-67829EAF0269},11.11,25.4,11.11,4.76,15.87,1
-17948041.6926256,8604612.88598838,167,Akiak,Burbot,2010,Ind.,6912,16588.8,263.3143,10076,4441,15712,24184,10658,37709,62.70582,0.56,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{9AFF6482-3506-4507-A568-316A9280FB23},53.97,57.14,46.03,23.81,22.22,2.4
-17948041.6926256,8604612.88598838,168,Akiak,Char,2010,Ind.,122,109.8,1.742857,172,88,257,155,79,231,0.4021978,0.49,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{4BB7DCC0-030E-42BD-8BC7-0910005B9230},19.05,19.05,14.29,4.76,4.76,0.9
-17948041.6926256,8604612.88598838,169,Akiak,Dolly Varden,2010,Ind.,122,109.8,1.742857,172,87,258,155,78,232,0.4021978,0.5,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{FA9B18C4-3D4E-4D67-AF1D-B8473C983CB5},19.05,19.05,14.29,4.76,4.76,0.9
-17948041.6926256,8604612.88598838,170,Akiak,Lake Trout,2010,Ind.,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{527AA46C-57E0-48D4-837D-CE85F8FB14EF},0,0,0,0,0,
-17948041.6926256,8604612.88598838,171,Akiak,Grayling,2010,Ind.,83,58.1,0.9222222,118,74,161,82,52,112,0.2133168,0.37,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{84C8186E-6ECE-4D2E-A563-AEC6D5873CF1},22.22,22.22,20.63,6.35,4.76,0.7
-17948041.6926256,8604612.88598838,172,Akiak,Northern Pike,2010,Ind.,1558,7011,111.2857,2220,1566,2875,9990,7045,12935,25.90331,0.29,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{A37AE7BE-C450-4564-A2F1-67E53E1A37EB},39.68,42.86,36.51,15.87,7.94,4.5
-17948041.6926256,8604612.88598838,173,Akiak,Sheefish,2010,Ind.,1441,8646,137.2381,2036,734,3337,12214,4404,20024,31.67033,0.64,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{15A85602-3E1C-4ACD-A655-3DA447CB6ED7},31.75,34.92,30.16,14.29,6.35,6
-17948041.6926256,8604612.88598838,174,Akiak,Trout,2010,Ind.,93,130.2,2.066667,131,81,181,184,114,254,0.4770885,0.38,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{443685AE-9C25-4A8C-9E48-9AF69D46D199},19.05,20.63,17.46,7.94,4.76,1.4
-17948041.6926256,8604612.88598838,175,Akiak,Rainbow Trout,2010,Ind.,93,130.2,2.066667,131,81,181,184,114,254,0.4770885,0.38,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{62AD58E9-CA50-44A5-84BA-D4B692805DA9},19.05,20.63,17.46,7.94,4.76,1.4
-17948041.6926256,8604612.88598838,176,Akiak,Whitefish,2010,Ind.,9173,19860.3,315.2429,12959,3349,22569,28057,6116,49997,72.74835,0.74,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{ECE2C47D-A620-41DE-A5B7-B23C399539FD},58.73,71.43,55.56,22.22,25.4,2.165082
-17948041.6926256,8604612.88598838,177,Akiak,Broad Whitefish,2010,Ind.,872,1220.8,19.37778,1232,722,1742,1725,1011,2438,4.471795,0.41,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{D56B400E-0F1C-460F-A1C5-FE504AA1F168},42.86,52.38,38.1,11.11,15.87,1.4
-17948041.6926256,8604612.88598838,178,Akiak,Cisco,2010,Ind.,2088,2088,33.14286,2950,0,6001,2950,0,6001,7.648352,1.03,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{73C56689-9B8D-497D-974A-9F642A8D386D},9.52,9.52,9.52,1.59,1.59,1
-17948041.6926256,8604612.88598838,179,Akiak,Bering Cisco,2010,Ind.,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{3EF38B7A-93BA-4A6B-875E-1160440CBB11},0,0,0,0,0,
-17948041.6926256,8604612.88598838,180,Akiak,Least Cisco,2010,Ind.,2088,2088,33.14286,2950,0,6001,2950,0,6001,7.648352,1.03,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{5E65284C-D8C4-4FF3-92CA-F1CED9482B84},9.52,9.52,9.52,1.59,1.59,1
-17948041.6926256,8604612.88598838,181,Akiak,Humpback Whitefish,2010,Ind.,5018,15054,238.9524,7089,981,13197,21267,2943,39591,55.14286,0.86,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{5A25F165-4483-4AFF-B2A6-4CAEB17E5455},34.92,39.68,33.33,14.29,11.11,3
-17948041.6926256,8604612.88598838,182,Akiak,Round Whitefish,2010,Ind.,195,97.5,1.547619,275,115,436,138,58,218,0.3571429,0.58,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{C4353DD1-52D7-4723-8CBB-E75426780BCC},14.29,20.63,12.7,4.76,9.52,0.5
-17948041.6926256,8604612.88598838,183,Akiak,Unknown Whitefish,2010,Ind.,1000,1400,22.22222,1413,0,2939,1978,0,4115,5.128205,1.08,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{9281FC87-6E11-4DAC-AFEA-BC081C157D13},1.59,4.76,1.59,0,3.18,1.4
-17948041.6926256,8604612.88598838,184,Akiak,Clams,2010,Gal.,15,45,0.7142857,21,4,38,64,13,114,0.1648352,0.8,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{6429F818-0C7D-41D9-964F-8E7818D82D1D},6.35,3.18,3.18,3.18,0,3
-17948041.6926256,8604612.88598838,185,Akiak,Unknown Clams,2010,Gal.,15,45,0.7142857,21,4,38,64,13,114,0.1648352,0.8,,,GIS_OWNER_CDO,2019/04/10 02:49:20+00,{FA169F81-599F-40DE-B083-932BC5AE993A},6.35,3.18,3.18,3.18,0,3
